project,model,method,test_idx,pred_label,spearman,kendall,top3_overlap,top5_overlap,our_importance_json,lime_importance_json,feature_names_json
activemq@0,RandomForest,kfeature,975,1,0.4017234973856504,0.29683119655740176,0.3333333333333333,0.2,"[1.1492946809688953e-09, 1.1492831883668635e-09, 1.1492602031628004e-09, 1.1492946809688953e-09, 1.1492602031628004e-09, 1.1492602031628004e-09, 1.1492602031628004e-09, 1.1492831883668635e-09, 1.1493061735709268e-09, 0.008519467035310218, 0.038946130914016976, 0.8364566517703222, 1.1492831883668635e-09, 0.04366226381521271, 0.017038932921350756, 1.1492831883668635e-09, 0.021298665864374105, 1.1492602031628004e-09, 1.1492602031628004e-09, 1.149271695764832e-09, 1.149271695764832e-09, 1.1492602031628004e-09, 1.1492602031628004e-09, 1.1498233406623503e-09, 1.1492602031628004e-09, 0.034077864693416046, 1.1492602031628004e-09]","[0.04939868207531299, 0.023627772994821827, 0.011746036095236891, 0.03578369707928609, 0.007494469885713146, 0.018778447308197013, 0.012707109123866286, 0.032650816164063096, 0.160072019562902, 0.0038485288293382716, 0.052242462475747375, 0.19916561971826396, 0.009008018099686396, 0.014419763735273582, 0.06216266681262476, 0.0032878768510076397, 0.052795496983468256, 0.041285575813905705, 0.01568420322780077, 0.06194525021737601, 0.0658685345373239, 0.0007392410524907221, 0.03868152278718054, 0.0073989429316292975, 0.0018967367052165234, 0.015011185327872368, 0.002299323604394509]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,991,1,0.5482728159228795,0.38437110679803677,0.3333333333333333,0.4,"[8.66659798528314e-10, 8.66659798528314e-10, 8.66659798528314e-10, 8.666857983222699e-10, 8.666641318273066e-10, 8.666857983222699e-10, 8.666944649202551e-10, 8.666684651262994e-10, 8.667291313121963e-10, 0.03854729538557103, 0.13491553168268833, 0.20558557163344143, 8.666814650232771e-10, 0.30837835701637484, 0.05873873537170467, 8.666771317242845e-10, 0.025698197212591947, 8.667031315182404e-10, 0.1895889998445932, 8.667031315182404e-10, 8.66672798425292e-10, 8.667031315182404e-10, 8.66659798528314e-10, 8.671711278094458e-10, 8.66659798528314e-10, 0.03854729538557103, 8.667247980132035e-10]","[0.014018703006296809, 0.016066298211526574, 0.023618961123905286, 0.006673450161492549, 0.0021449048721813415, 0.023781851148422194, 0.003003428470011008, 0.012383386885197394, 0.10234846555742899, 0.034648552621824334, 0.01590757292168382, 0.2906937863998755, 0.002081522600833513, 0.04615157392188666, 0.06895910596600432, 0.0025712495952482472, 0.01722228165884836, 0.083641466993175, 0.04461196960241511, 0.0600388343814165, 0.045165964332637094, 0.006816690055671566, 0.014848179532894775, 0.002505886038182854, 0.0011222987670526552, 0.02501849907165776, 0.033955116102229975]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1009,1,0.6049218621977576,0.4431879475805645,0.6666666666666666,0.4,"[1.4394697850638422e-09, 1.4394337992188617e-09, 1.4394481935568541e-09, 1.4394445949723559e-09, 1.4395201652468152e-09, 1.4395201652468152e-09, 1.4395201652468152e-09, 1.439462587894846e-09, 1.4394337992188617e-09, 0.0256092560481061, 0.048017353830633595, 0.4161503888298994, 1.4394553907258502e-09, 0.062498777567673386, 0.08536418346832458, 1.4394769822328385e-09, 0.17926478370002621, 1.4395057709088228e-09, 0.03370790921493356, 1.4394385973315258e-09, 1.4394673860075102e-09, 1.4394481935568541e-09, 0.04268209245383697, 1.439908812372604e-09, 1.4394337992188617e-09, 0.10670522897544182, 1.4397360803166976e-09]","[0.005753519105252057, 0.01228266501754904, 0.0011686374506670036, 0.00871528669330429, 0.09983687844866408, 0.048918540014138825, 0.02713739554342929, 0.018759392589628648, 0.011742479707571536, 0.017638677145480074, 0.10533198942393869, 0.1911101799164075, 0.002434111418321631, 0.017567549816337263, 0.06125889489093029, 0.03734715352868839, 0.15566320247183527, 0.010873652034063784, 0.005955161405885374, 0.0037237748825379577, 0.009713683252945469, 0.0007983160337710598, 0.0009656627983280282, 0.053293938921845994, 0.0011584863851460024, 0.016763482769928645, 0.07408728833340364]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1028,1,0.315272092411674,0.24224354804560913,0.3333333333333333,0.4,"[3.917486985066654e-09, 3.917486985066654e-09, 3.917486985066654e-09, 3.917486985066654e-09, 3.917526159936505e-09, 3.917486985066654e-09, 3.918348832203369e-09, 3.917565334806355e-09, 3.917604509676206e-09, 0.029040334937784174, 0.17424199003854599, 0.2864251865828333, 3.9176436845460564e-09, 0.14287843253718738, 3.917486985066654e-09, 3.917526159936505e-09, 0.2710430934401023, 3.917604509676206e-09, 0.09637088019228479, 3.91780038402546e-09, 3.917565334806355e-09, 3.917486985066654e-09, 3.917486985066654e-09, 3.919445728559187e-09, 3.917486985066654e-09, 3.917486985066654e-09, 3.917761209155609e-09]","[0.04864700628833027, 0.03206109060510335, 0.004896552526805349, 0.012556639995996186, 0.0021581786714977573, 0.002181462495877477, 0.08154040871504592, 0.008698746727050021, 0.10158082109106684, 0.015768913174422836, 0.06504391918490582, 0.21930386861925846, 0.010635580060613683, 0.021060435917803072, 0.05903140101668042, 0.007749251731003793, 0.004559167186995032, 0.07699018123246344, 0.04114778677111796, 0.03859609146122827, 0.06132724472706791, 0.001954927097282166, 0.020405792484097827, 0.0026377587169522376, 0.010196317485230076, 0.020151101096408327, 0.029119354919695476]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1093,1,0.38153089934288226,0.29522901602981816,0.6666666666666666,0.4,"[8.444868118784693e-10, 8.444868118784693e-10, 8.444868118784693e-10, 8.444935677729644e-10, 8.445205913509444e-10, 8.445121464828257e-10, 8.444868118784693e-10, 8.444885897454418e-10, 8.444868118784693e-10, 0.009390271949172312, 0.01878054305385214, 0.2817081339822557, 8.444896268345089e-10, 0.586668366983338, 0.021910633422086295, 8.444868118784693e-10, 0.037561085263211474, 8.444868118784693e-10, 0.018940225510227886, 8.445079240487662e-10, 8.444868118784693e-10, 8.444868118784693e-10, 8.444868118784693e-10, 8.446894887133202e-10, 8.444868118784693e-10, 0.02504072379028697, 8.445121464828257e-10]","[0.10342315960231785, 0.004680107076269481, 0.0045877234733239115, 0.044309360456610075, 0.07245772352006954, 0.0426597132294888, 0.028213159880495074, 0.0007391513474366842, 0.05686963590314288, 0.005997314347491675, 0.07967383688147668, 0.1084255394088116, 0.0202183667686931, 0.02005513943711339, 0.06267330089937079, 0.004802279028808653, 0.1026918431385692, 0.008119810286854696, 0.02655886218378905, 0.04798506103348128, 0.03885715137533383, 0.0028967786064625508, 0.03866178456854164, 0.0006033839607792393, 0.002847471304891954, 0.047115112102311764, 0.023877230178064694]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1103,1,0.3719361672279123,0.30613264932110207,0.6666666666666666,0.4,"[1.4758296046938888e-09, 1.4758369838419122e-09, 1.4758296046938888e-09, 1.475927993334202e-09, 1.4758296046938888e-09, 1.47583944355792e-09, 1.4758591212859827e-09, 1.4758591212859827e-09, 1.4758400223146278e-09, 0.030632911082709414, 0.009377422784050734, 0.5907775438870053, 1.4758886378780765e-09, 0.1794213291710227, 0.04376130091417747, 1.4758886378780765e-09, 0.08752260035259306, 1.4758296046938888e-09, 0.058506862291493426, 1.4758480525639477e-09, 1.4758296046938888e-09, 1.4758296046938888e-09, 1.4758296046938888e-09, 1.4758296046938888e-09, 1.4758296046938888e-09, 1.4758296046938888e-09, 1.4758640407179983e-09]","[0.039010894122498946, 0.005209827674334401, 0.011715272772426158, 0.0549657976702921, 0.03854612429523177, 0.01851366925572148, 0.011586663743507121, 0.020518283789962122, 0.01730945880530382, 0.04728711253170678, 0.05620514994767646, 0.12435454821926968, 0.022485492320198336, 0.0002138536836000459, 0.022751623879631283, 0.053175358582334964, 0.12084593299940173, 0.03226231019446069, 0.04043022168192728, 0.008946317485014258, 0.01080578509115476, 0.005009074581655773, 0.039618298358707754, 0.1257396229886966, 0.00263764774330735, 0.006338987349345715, 0.06351667023263269]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1105,1,0.4670842968979425,0.3352490579192354,0.0,0.2,"[1.2565813262992365e-09, 1.2565624778620685e-09, 1.2565624778620685e-09, 1.2565750434868472e-09, 1.2565708549452542e-09, 1.2565859336949887e-09, 1.256713265359412e-09, 1.2565813262992365e-09, 1.2566881341098548e-09, 0.013040857964317459, 0.11177877303703712, 0.2740729512958334, 1.2565926353615372e-09, 0.13400379198752518, 0.12774716900590974, 1.2565834205700329e-09, 0.13040856833389433, 1.2566378716107404e-09, 0.08785419381387462, 1.2566001747364045e-09, 1.2565755088803576e-09, 1.2567509622337479e-09, 0.04657448949851691, 1.2570902341027706e-09, 1.2565624778620685e-09, 0.07451918244368962, 1.2565876091116256e-09]","[0.01094899222788336, 0.01922933960813204, 0.010087451069784484, 0.04699539444305059, 0.013429287378348568, 0.04914239527363631, 0.08642330962955694, 0.023365660534204406, 0.07617458901399492, 0.02907548651408302, 0.03127861921962669, 0.03470788116327836, 0.0657585197866841, 0.0422748362135292, 0.10617525507852622, 0.028360180598170394, 0.014113233522917299, 0.04357030787534743, 0.05020441696055685, 0.01812350646226063, 0.007587954663465031, 0.010665223312146914, 0.04095120803398217, 0.09679032047301743, 0.005221812409629263, 0.03564024358775613, 0.003704574946431075]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1134,1,0.4514141720281727,0.35474712771005035,0.6666666666666666,0.6,"[1.6521634450891613e-09, 1.6520973611947136e-09, 1.6520973611947136e-09, 1.6521414171243456e-09, 1.6521056216815196e-09, 1.6521180124117287e-09, 1.6520973611947136e-09, 1.6520973611947136e-09, 1.6521237947524926e-09, 0.024493997129177613, 0.07348198808316875, 0.5511148998778682, 1.6521221426551316e-09, 0.03674099486767992, 0.024493997129174574, 1.6521138821683257e-09, 0.09797598356032484, 1.6521138821683257e-09, 0.14271011535583397, 1.6521304031419375e-09, 1.6521304031419375e-09, 1.6520973611947136e-09, 1.6520973611947136e-09, 1.6525103855350124e-09, 1.6520973611947136e-09, 0.048987992606203325, 1.6521138821683257e-09]","[0.07186083866800291, 0.0023510857270615105, 0.012398349303827818, 0.002727810271824802, 0.010295181770423014, 0.013514946721894374, 0.02145173820681121, 0.010696022987217927, 0.03532886224278752, 0.03584339784224455, 0.25553920495683646, 0.13046313042822427, 0.03406228405153083, 0.01450614633185839, 0.017863111020390676, 0.0061097741764120014, 0.09064318752269035, 0.019954262604004548, 0.008241033472531996, 0.04722176951586949, 0.06555125555287869, 0.002692671873183021, 0.04644427236758546, 0.003152286403116016, 0.002232406514932702, 0.013342215254329975, 0.025512754211529494]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1169,1,0.43623945615167414,0.3329492643806558,0.3333333333333333,0.4,"[7.916279880809691e-10, 7.916319461615383e-10, 7.916161138392616e-10, 7.916319461615383e-10, 7.916398623226767e-10, 7.916240300004e-10, 7.91687359289507e-10, 7.916279880809691e-10, 7.916636108060919e-10, 0.023473001799182127, 0.05281425305858327, 0.5281425234273142, 7.916359042421075e-10, 0.1924786090512861, 0.04694600280670178, 7.916279880809691e-10, 0.04694600280668595, 7.916398623226767e-10, 0.06225358920203513, 7.916359042421075e-10, 7.916161138392616e-10, 7.916161138392616e-10, 7.916161138392616e-10, 7.921069158298418e-10, 7.916161138392616e-10, 0.04694600280670178, 7.91647778483815e-10]","[0.05447521817273946, 0.025360224157340298, 0.004120942830021713, 0.002030373203663448, 0.01357010539116475, 0.0036674905186421477, 0.04157143905945758, 0.009534325005163168, 0.14655391491125994, 0.028340060956059045, 0.08304603276730009, 0.21720104788712769, 0.008010051927892694, 0.009856517746258916, 0.03874643892587095, 0.00997519426586835, 0.033088638223038314, 0.08284291772522553, 0.037774106184530275, 0.029058580475429318, 0.06311586303332416, 0.0019876087695935326, 0.028313014792606617, 0.0022793664026857126, 0.001348565833030436, 0.008652337404281386, 0.015479623430424253]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1309,1,0.3007081288364845,0.2151600925043801,0.6666666666666666,0.8,"[1.0733168324145895e-09, 1.0733168324145895e-09, 1.0733168324145895e-09, 1.073349031919562e-09, 1.0733168324145895e-09, 1.0733382987512377e-09, 1.0733275655829138e-09, 1.073323987860139e-09, 1.073334721028463e-09, 0.0009360596237514244, 0.2386949314329894, 0.5276414260800752, 1.0733168324145895e-09, 0.08155410227957426, 0.01591299643068269, 1.0733168324145895e-09, 0.03182599178806608, 1.073323987860139e-09, 1.0733168324145895e-09, 1.0733168324145895e-09, 1.0733168324145895e-09, 1.0733168324145895e-09, 0.08752147553889383, 1.0754634660794187e-09, 1.0733168324145895e-09, 0.01591299643068269, 1.0733382987512377e-09]","[0.031153099039375336, 0.006056474380554813, 0.007605502567293269, 0.0383212963204395, 0.021046913072371234, 0.005880847669837699, 0.012639475051979192, 0.009664170117229897, 0.010365387074328034, 0.010363983760885506, 0.05474494013924216, 0.17082143066329988, 0.005736555387989015, 0.0006775029536886314, 0.004377100378798143, 0.01389462099808139, 0.06168413685338584, 0.0009311279623189451, 0.0050211686990051865, 0.008016903333615042, 0.03557581118195872, 0.004968412571371969, 0.17377169373265855, 0.2872873123500919, 0.0023157368315677605, 0.0029652813334253908, 0.014113115575206885]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1318,1,0.3361012587686549,0.27631762943845506,0.6666666666666666,0.6,"[7.916760812560953e-10, 7.916681645744495e-10, 7.916681645744495e-10, 7.916681645744495e-10, 7.917156646643241e-10, 7.916998313010324e-10, 7.916681645744495e-10, 7.916919146193868e-10, 7.916721229152723e-10, 0.026828051552762494, 0.04694908962353231, 0.37920417981671356, 7.916919146193868e-10, 0.1772945862484979, 0.0821609062474673, 7.916681645744495e-10, 0.017605909103632248, 7.916681645744495e-10, 0.25039514122677115, 7.916919146193868e-10, 7.91683997937741e-10, 7.916681645744495e-10, 7.916681645744495e-10, 7.92087748701674e-10, 7.916681645744495e-10, 0.01956212113830633, 7.916919146193868e-10]","[0.016064720572084096, 0.020030020922147937, 0.00888181813423542, 0.021862903157385188, 0.06832779096897675, 0.0062604970487858454, 0.011475070239258865, 0.013549747944438069, 0.03856702064130299, 0.019386043137032325, 0.05243373478125074, 0.2291686122960169, 0.031317785603307356, 0.0859474176668276, 0.0809161497815239, 0.01610276187049423, 0.048815955724671775, 0.0647523572174536, 0.0008421083988340252, 0.06301802736042836, 0.04489097784668563, 0.002330506105120527, 0.019076485559996127, 0.005764846107675093, 0.005940039238391824, 0.01935736161724923, 0.004919240058425647]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,1335,1,0.47266785301834124,0.35452011944685846,0.6666666666666666,0.8,"[9.660788929624236e-10, 9.660692322701007e-10, 9.66088553654746e-10, 9.660692322701007e-10, 9.660692322701007e-10, 9.660740626162621e-10, 9.660692322701007e-10, 9.660692322701007e-10, 9.660917738855202e-10, 0.014322943403694183, 0.05908213852131671, 0.6042491350522458, 9.66098214347069e-10, 0.03523443936263421, 0.05729177071656904, 9.660788929624236e-10, 0.04774314242482656, 9.661078750393914e-10, 0.13910758388404676, 9.661078750393914e-10, 9.660692322701007e-10, 9.660692322701007e-10, 0.014322943403708339, 9.66127196424037e-10, 9.660692322701007e-10, 0.02864588584134037, 9.66210922424167e-10]","[0.04341380752171165, 0.019856300891901206, 0.005921676459648278, 0.000959278481746886, 0.019837693996604646, 0.006695042295969811, 0.05155509255485709, 0.0043498151139531455, 0.106773903253758, 0.012665125225504708, 0.21428026806850003, 0.16906038797651415, 0.007557917666397066, 0.015321306197536577, 0.027412621932811614, 0.008754344103291222, 0.06673492812969403, 0.03657779393785312, 0.06241901934547711, 0.032048725381012014, 0.038412255832619764, 0.0019561434867259283, 0.02249276097659816, 0.004077661024665615, 0.001305874270758559, 0.006813620345927568, 0.012746635527961925]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
