test_idx,best_mean,n_changed,n_pool_rows,candidate_id
452,0.08416862929806794,2,375,4.0
457,0.21573655050712537,2,537,7.0
459,0.2570437674407729,2,18,4.0
463,0.12570140847230607,2,165,0.0
467,0.052597816063091815,2,1134,9.0
492,0.1933610201658484,2,722,1.0
498,0.03918637893216594,2,1134,7.0
500,0.13603281147354512,2,227,7.0
504,0.13038081365304244,2,95,8.0
522,0.15464470746345005,1,793,4.0
532,0.09305267048343219,2,351,4.0
575,0.11094617554153154,2,298,1.0
613,0.09363026819923373,1,396,4.0
623,0.18158917366675467,2,537,3.0
625,0.08665451070518047,1,1322,8.0
629,0.054445682928920526,1,214,6.0
642,0.16698816332279537,2,138,3.0
648,0.11085627294991723,1,1322,2.0
649,0.18030626830155227,2,131,8.0
651,0.15583565238547015,2,355,9.0
660,0.240815921042666,2,202,0.0
661,0.227572174581334,2,537,9.0
662,0.2388655216666543,2,202,7.0
666,0.2341058171384931,2,537,2.0
668,0.1492060505377861,1,1509,0.0
670,0.23350702475175938,2,160,4.0
675,0.15465326864369505,3,169,1.0
676,0.19754752519776558,2,161,4.0
677,0.1594405091404064,3,145,3.0
678,0.24370460670164504,2,202,0.0
680,0.2231499403550638,2,722,9.0
690,0.22104733828493497,2,537,3.0
696,0.16653367253741158,2,135,8.0
699,0.24112891212137724,2,537,6.0
703,0.06741713258436177,1,1322,4.0
704,0.19446533721825726,2,537,3.0
705,0.22364684749217556,2,537,3.0
710,0.16011692402661654,1,1509,6.0
720,0.20564024587877347,2,135,6.0
726,0.22769800511067623,2,135,6.0
727,0.40862068965517245,1,232,4.0
738,0.23094279298973852,2,537,3.0
741,0.2228925607482226,2,202,0.0
745,0.240815921042666,2,202,0.0
747,0.23610298048811307,2,95,7.0
753,0.2269252154409388,2,537,6.0
754,0.13214765667220021,2,62,1.0
766,0.2671142747438817,2,95,5.0
776,0.2191671365519337,2,202,0.0
782,0.1523600408720471,2,537,4.0
786,0.22889411175379282,2,160,1.0
790,0.2080374873769813,2,537,6.0
799,0.05492903929680527,1,1509,2.0
820,0.20013393057104237,2,537,7.0
830,0.13722222222222222,1,360,8.0
831,0.14504666946585917,3,113,5.0
834,0.156,1,360,9.0
837,0.1589046047500798,1,1509,8.0
840,0.0689935064935065,1,112,2.0
844,0.15284300836739623,1,1509,3.0
845,0.15647996619700635,1,1509,3.0
847,0.18677305277150208,2,151,0.0
850,0.15161652127708095,2,298,0.0
852,0.05161529083942877,1,396,1.0
854,0.13937977742991775,2,537,1.0
872,0.0520957095709571,1,404,8.0
875,0.02444811526362003,1,1322,8.0
908,0.0993006271952559,2,375,5.0
914,0.23121299198885403,1,396,7.0
915,0.11940898251453619,2,722,8.0
916,0.1835632717287439,2,537,4.0
920,0.22515025232084382,2,160,1.0
925,0.18030116273586938,2,186,8.0
1017,0.19655172413793107,1,232,6.0
1026,0.156,1,360,2.0
1027,0.08581665153392651,2,314,5.0
1040,0.26864411480043937,2,259,6.0
1043,0.05161529083942877,1,396,8.0
1046,0.18072027863373008,3,94,1.0
1060,0.21998494837492918,2,95,6.0
1061,0.23670488419608351,2,537,8.0
1103,0.1280402208834998,2,199,7.0
1130,0.11844444444444445,1,360,2.0
1152,0.18516786274881228,3,102,0.0
1195,0.06979629312166279,2,202,4.0
1247,0.053448275862068975,1,232,0.0
1251,0.11013973443171653,1,1322,1.0
1253,0.10005883584684554,2,227,8.0
1257,0.1,1,360,6.0
1264,0.24229172470818364,2,202,0.0
1267,0.24370460670164504,2,202,0.0
1268,0.2200222178284254,2,49,4.0
1269,0.33550346439110457,1,1773,3.0
1273,0.23775714947213247,2,95,4.0
1277,0.14195194132011577,1,1509,6.0
1283,0.07445391072852747,2,202,2.0
1288,0.10120542440984431,1,181,7.0
1292,0.23517639935553092,2,202,0.0
1297,0.053271162123385944,1,697,2.0
1299,0.21930754741494915,2,537,9.0
1302,0.21420868672055046,2,722,5.0
1307,0.1835632717287439,2,537,8.0
1312,0.2395594662377563,2,537,4.0
0,0.13806121213857864,2,159,9.0
6,0.3232142857142857,1,176,8.0
9,0.04840979049378345,1,1453,7.0
10,0.16960149285816656,2,489,8.0
13,0.36636218171813517,1,793,7.0
14,0.5296116335861815,4,49,1.0
26,0.265818053488854,2,1064,8.0
27,0.0519140556565689,2,858,6.0
30,0.06268345915098163,2,858,1.0
33,0.15558327044225428,2,166,1.0
37,0.10925324675324675,1,176,9.0
42,0.10311881188118811,1,404,3.0
44,0.12480956712203468,2,767,1.0
48,0.15217576213360887,2,767,2.0
63,0.15582277827579838,2,202,4.0
65,0.06618847870354883,2,858,1.0
72,0.12640736358658583,1,1453,8.0
73,0.13561052108138932,2,165,7.0
80,0.036870993421879585,1,823,5.0
85,0.29510572413710157,2,132,8.0
86,0.0874628705532265,1,1453,5.0
89,0.10925324675324675,1,176,5.0
90,0.05191024602020849,1,1453,6.0
92,0.09477140318593574,1,1322,2.0
94,0.10610997704182541,2,96,8.0
95,0.37231886015196397,2,167,3.0
101,0.1345779220779221,1,176,6.0
104,0.16055194805194806,1,176,7.0
110,0.3776953558031208,1,793,6.0
112,0.026187888165575504,1,1322,7.0
114,0.34907624600577164,2,167,7.0
115,0.5228590719517878,1,793,4.0
116,0.12389405011626863,2,858,0.0
120,0.09419010312091296,1,1322,8.0
133,0.32795223929068795,2,489,8.0
134,0.08814730386184652,2,302,8.0
160,0.11545631987489763,2,471,6.0
161,0.019851701670841253,1,1322,9.0
265,0.0639678745867907,2,1134,8.0
291,0.08635885025319757,2,82,4.0
297,0.8218802776403556,4,105,8.0
324,0.04521067723496115,2,373,7.0
326,0.23671567650385877,2,202,9.0
328,0.46825856902669705,5,37,9.0
332,0.03327442788647137,2,1134,4.0
334,0.28376677024778746,5,37,2.0
343,0.28327929468995416,2,159,0.0
347,0.16055194805194806,1,176,3.0
350,0.02912962511724747,2,1134,9.0
354,0.2877908889141878,2,96,8.0
364,0.10122080987351549,2,172,3.0
365,0.2166607665090591,3,519,9.0
379,0.0819869706840391,1,614,7.0
380,0.12176853323481562,2,767,2.0
381,0.3471370418625509,2,164,8.0
533,0.37247264192863555,5,190,1.0
534,0.2971379900035297,2,87,8.0
537,0.6226973889380453,3,132,7.0
538,0.6561190207280084,3,132,9.0
556,0.20989305282691575,2,128,5.0
580,0.1937688470891955,2,767,1.0
660,0.029819054982354324,1,789,3.0
661,0.0419766865079365,1,36,1.0
673,0.20322409995588328,2,624,5.0
675,0.2911380195387175,2,471,9.0
731,0.10925324675324675,1,176,5.0
757,0.13993208356856585,1,789,1.0
759,0.3490712996926706,2,165,1.0
761,0.032871491354338464,2,1134,1.0
762,0.02235973597359736,1,404,5.0
876,0.07077474892395984,1,697,9.0
892,0.9633385598611978,6,15,3.0
937,0.037855083197548406,2,1134,2.0
939,0.7523420064610029,4,88,0.0
941,0.2999105035406478,2,373,4.0
1009,0.15973237552141178,2,102,1.0
1012,0.17762506657462823,2,137,5.0
1013,0.06238123387486408,2,373,0.0
1098,0.02586944846828446,2,858,0.0
1113,0.2829153094462541,1,614,3.0
1128,0.04089648841842881,2,1134,6.0
1145,0.48295366860687255,1,1509,2.0
1146,0.19231574978003102,1,823,4.0
1153,0.2877908889141878,2,96,8.0
1159,0.08455289651654996,2,96,5.0
1161,0.13021075116550127,2,166,2.0
1184,0.22925866079781226,1,789,3.0
1195,6.188062897162027,7,9,9.0
1212,0.27537822574937404,2,96,0.0
1222,0.30020963637806536,2,96,4.0
1229,0.1481397940345154,2,171,7.0
1230,0.26719111322711975,2,766,9.0
1231,0.6586630249794433,3,132,8.0
1238,0.2929128380352286,1,789,7.0
1254,0.15259740259740256,1,112,3.0
1272,0.19145154207483145,1,789,5.0
1277,0.09908177905308466,1,697,9.0
1283,0.30174407891016486,2,1064,0.0
1286,0.2897571823845498,2,1064,2.0
1287,0.16544089101538195,2,127,5.0
1291,0.16784682393224712,2,391,8.0
1296,0.38716800342864127,1,789,5.0
1297,0.1684108559874627,2,202,3.0
1308,0.36989218676099966,1,793,7.0
1314,0.29260057249217414,2,165,9.0
1322,0.0419766865079365,1,36,5.0
1335,0.14511837593198326,2,302,8.0
1338,0.18055618805370788,2,471,4.0
1339,0.0419766865079365,1,36,7.0
1347,0.11729397798038015,2,772,9.0
320,0.22495114006514658,1,614,5.0
322,0.14045773348098928,1,602,6.0
345,0.14114360294495315,2,1356,2.0
1170,0.2416695963163577,1,793,2.0
7,0.12053852107218892,2,136,1.0
8,0.038820949414385776,1,1093,9.0
185,0.255239940171447,1,1314,9.0
187,0.33154190206355877,2,304,2.0
238,0.3803775960093151,2,584,0.0
264,0.4073803434417245,1,595,3.0
279,0.2931841855317392,2,756,7.0
291,0.41226285014152975,2,584,6.0
292,0.3708083347626793,2,304,3.0
365,0.40432818636138773,2,109,1.0
371,0.33602997111760435,2,304,9.0
379,0.17582417582417587,1,210,8.0
396,0.06625560554209169,1,965,5.0
416,0.3451498119296033,2,304,3.0
468,0.2802692169811962,2,304,0.0
474,0.280172409872508,2,156,9.0
493,0.32725921228927346,1,965,7.0
515,0.37287696711730545,2,304,8.0
516,0.10631115459882584,1,584,5.0
534,0.3051100472702684,2,304,2.0
538,0.30778112261185325,1,965,0.0
549,0.19086591158202415,1,595,6.0
563,0.14186075837628356,2,174,3.0
569,0.11611795357630408,1,965,6.0
578,0.6037367351935914,2,110,2.0
582,0.23600998387762698,2,990,3.0
583,0.3297595543248823,2,304,3.0
584,0.15896919205394905,2,227,9.0
586,0.23703388722950633,2,304,3.0
588,0.31350295594640115,2,111,8.0
589,0.5081280825382354,2,52,7.0
590,0.21475225222120467,2,344,5.0
610,0.16833898701544278,1,965,9.0
631,0.41226285014152975,2,584,4.0
742,0.06547054126061634,1,965,2.0
790,0.14834294793107153,2,983,1.0
802,0.22096256069662945,2,304,4.0
809,0.07649181115223427,1,965,1.0
1020,0.19036203522504894,1,584,7.0
1168,0.22693778401540957,1,1314,4.0
1201,0.18677788470646933,2,139,3.0
1231,0.07920743639921722,1,584,7.0
1234,0.20621821740841081,2,157,0.0
1236,0.29799128074738657,2,1090,0.0
30,0.35058980991010963,2,94,4.0
62,0.04456947162426615,1,584,5.0
251,0.43171175003890655,2,94,8.0
302,0.4885596617187945,2,94,0.0
352,0.13155193004756147,1,1093,9.0
507,0.5168285125700642,2,907,1.0
531,0.21091540196811068,1,1093,3.0
824,0.4685909980430528,1,584,0.0
834,0.9188851330933248,4,29,2.0
1923,0.16089939857977092,2,94,1.0
1956,0.1855072463768116,1,90,2.0
2359,0.1864481409001957,1,584,6.0
2549,0.1855072463768116,1,90,2.0
2623,0.5048309178743962,1,115,1.0
