test_idx,best_mean,n_changed,n_pool_rows,candidate_id
63,0.12061117809735505,1,1453,3.0
65,0.4014533928829841,3,151,6.0
72,0.11469318928806196,1,214,9.0
73,0.26104545512591254,3,73,5.0
80,0.03140512267775323,1,1322,0.0
85,0.2592638440836921,1,1509,3.0
86,0.23771722410214305,2,599,6.0
90,0.2899110303617829,2,137,1.0
92,0.228079276046803,2,52,0.0
95,0.07160993486575382,1,1453,5.0
101,0.2661830357142857,1,36,3.0
104,0.4576357100684726,2,644,3.0
110,0.33533529528874867,1,793,8.0
112,0.21276872964169388,1,614,3.0
114,0.18821854109681244,2,202,6.0
115,0.44791291597557564,2,489,4.0
116,0.8946308908535742,3,144,4.0
120,0.5189935064935066,1,176,5.0
133,0.18185763888888878,1,36,1.0
134,0.12406251309339256,1,823,6.0
160,0.03800843253968252,1,36,3.0
265,0.22788638981483475,2,537,5.0
297,0.4850348135732238,2,160,0.0
324,0.11642055861501874,2,205,2.0
326,0.13608675461616795,1,1453,0.0
332,0.0894835007173601,1,697,2.0
334,0.5189182348629859,3,344,8.0
343,0.23958308443850634,1,789,0.0
347,0.40590587116154586,2,473,6.0
350,0.20113217981451936,2,96,5.0
354,0.3341405563412404,5,37,4.0
364,0.10171693809596923,2,302,2.0
365,0.6493065616253422,4,43,7.0
380,0.028116817211775072,2,858,2.0
381,0.3939614324627044,2,202,9.0
533,0.37654350648040646,2,202,3.0
534,0.36411053375318553,2,154,4.0
537,0.7739072926702116,3,344,6.0
538,0.8200204605140031,4,53,4.0
556,0.11372610327729007,2,706,7.0
580,0.029501875146651677,2,1134,2.0
673,0.39843649467447645,3,344,7.0
675,0.5043015498291579,3,50,6.0
731,0.16469985841084223,1,1322,5.0
757,0.06193593468143825,1,1453,1.0
759,0.5748288956882481,3,51,5.0
761,0.5110923884755735,1,793,5.0
762,0.0685878908897832,2,593,4.0
937,0.22397527419139032,3,147,5.0
939,1.3333086569463177,4,37,0.0
941,0.36173327860366594,2,170,1.0
1113,0.14237012987012987,1,176,6.0
1145,0.14667529255006995,2,425,8.0
1148,0.10275664054143313,2,652,5.0
1153,0.1874198161971526,2,202,0.0
1161,0.10058213124099424,2,36,5.0
1184,0.14237012987012987,1,176,7.0
1212,0.1676907882985067,2,652,9.0
1222,0.14963570272142643,2,370,4.0
1229,0.2817056529257962,1,793,8.0
1231,1.5266401273284187,6,47,8.0
1272,0.15417225712784619,2,36,5.0
1277,0.1284983498349835,1,404,2.0
1283,0.0419766865079365,1,36,7.0
1286,0.39862571751791187,1,823,7.0
1296,0.2040860800211666,1,789,9.0
1308,0.3889809763936486,2,767,1.0
1314,0.1649925595238095,1,36,0.0
1322,0.21571853385196882,2,202,6.0
1332,0.07712085250164143,2,706,8.0
1335,0.09338234220945822,2,202,1.0
1347,0.4180836707152496,1,195,4.0
1360,0.28817206333574885,3,156,1.0
300,0.20698431653534372,2,135,1.0
345,0.11661110878619187,1,789,7.0
547,0.05070341629767241,2,1064,7.0
548,0.41772947499831165,2,160,3.0
913,0.15589792508594122,2,192,3.0
1170,0.3893573734768677,2,102,4.0
6,0.3410346970785356,2,70,6.0
7,0.18875986603925624,1,1359,4.0
8,0.1271530593430632,2,521,0.0
185,0.16208414872798435,1,584,0.0
187,0.2613013698630137,1,584,9.0
238,1.3634043638874977,8,6,7.0
264,0.2798121553459115,2,148,1.0
272,0.12676913606553525,2,479,2.0
279,0.2450354981601949,2,983,5.0
291,0.4753913894324853,1,584,0.0
292,0.6819501075639334,4,167,8.0
365,0.11979305158117041,2,393,7.0
371,0.25834316488980036,2,130,0.0
396,0.2656847578631349,2,1090,4.0
416,0.31650047338627346,3,376,7.0
468,0.08214083374753396,2,723,6.0
474,0.1892730684244131,2,983,5.0
493,0.30919575565050794,3,650,7.0
515,0.31901542799599,2,88,3.0
516,0.4883182674458851,2,614,8.0
534,0.19317105549219143,2,521,7.0
538,0.4155773031918366,3,39,7.0
549,0.5126523434414945,3,107,0.0
563,0.372994595447505,2,361,3.0
569,0.344026538346908,2,554,4.0
582,0.24582887625396177,1,1359,1.0
583,0.12083838711675912,1,965,0.0
584,0.2369127516778524,1,1490,6.0
588,0.10378235178300146,1,691,7.0
589,0.2534845873071126,2,156,5.0
590,0.2133043612791155,1,1359,2.0
610,1.2851470788379913,8,6,2.0
631,0.4287440509919697,5,18,5.0
742,0.425354253801922,3,53,0.0
802,0.29127786844880094,1,965,6.0
809,0.3898172348271073,2,304,6.0
1020,0.06624266144814091,1,584,7.0
1168,0.21336794727171668,2,521,1.0
1201,0.3424900949790528,2,70,1.0
1236,0.3812652072264443,2,304,0.0
30,0.2514668598496257,2,521,5.0
194,0.056185749734136814,1,182,3.0
251,0.687362491243857,4,65,8.0
302,0.4542279699297218,5,22,7.0
352,0.15590869375273048,1,1526,2.0
455,0.21009999693689382,2,253,3.0
507,0.5285405297992367,5,22,2.0
531,0.28963404496524986,3,287,3.0
824,0.19333983753834677,2,564,6.0
834,4.694724378083794,8,5,7.0
1283,0.26665875901211306,2,171,7.0
1291,0.056185749734136814,1,182,6.0
1923,0.213821302953525,2,49,7.0
1956,0.24723587223587223,1,407,8.0
