CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
10.05,0.0,2.35,3.0,4.69,3.0,177.52,5.35,8.07,28.52,31.82,0.44,2.0,136.21,1.67,0.0,20.43,1.67,6.91,1.0,7.94,1.0,1.67,2.01,515.21,0.75,0.0,0.65,2.0,-0.67,0
-3.21,0.0,1.0,-2.41,-1.6,4.6,-58.41,-1.41,0.8,-4.81,-6.22,6.51,-1.6,-60.13,0.8,3.6,-3.22,0.0,0.95,0.8,-2.07,0.0,1.0,-0.23,-346.34,1.2,0.0,1.2,0.2,0.0,0
1.56,4.89,1.0,-2.33,0.0,0.78,58.02,1.78,2.33,13.23,3.11,3.28,0.0,-11.67,1.0,0.78,-0.78,1.0,3.7,0.22,-4.42,0.0,1.0,1.74,4.67,0.78,0.0,0.44,0.78,0.78,0
2.14,0.0,1.71,0.71,5.29,1.71,143.28,1.71,2.43,12.29,21.86,0.48,-0.71,84.57,1.57,0.71,13.57,2.43,5.76,1.0,7.06,1.0,1.0,1.55,247.7,0.2,0.0,2.29,4.43,7.43,0
0.0,0.77,1.0,0.0,0.0,1.53,18.65,1.0,0.0,0.0,0.74,2.34,4.47,0.0,1.49,0.51,8.93,0.74,3.23,3.23,9.6,8.93,1.0,0.0,-40.2,0.0,0.0,2.0,0.0,0.74,0
0.0,0.0,1.0,3.0,-2.32,-20.89,-104.58,1.0,0.0,1.55,0.68,-1.46,6.19,115.69,2.77,0.0,8.64,1.0,0.54,1.0,21.25,12.61,1.0,0.92,-203.51,-0.39,0.0,4.55,1.55,1.55,0
0.0,0.92,1.0,17.0,0.0,7.92,79.02,1.92,1.0,0.0,1.92,1.39,1.0,24.32,1.0,0.0,2.75,1.0,13.42,4.0,2.98,2.92,2.0,1.41,57.04,1.15,0.0,2.0,1.0,0.92,0
-20.06,0.0,-1.01,-2.01,0.5,2.01,86.66,2.0,-0.5,1.0,13.01,0.98,0.5,68.0,2.5,1.0,13.53,2.0,1.93,-0.5,1.7,1.0,1.0,-0.28,107.55,0.21,0.0,-0.0,4.01,2.5,0
0.6,0.0,1.0,0.0,0.0,2.39,46.51,1.0,0.6,2.39,4.39,2.31,-1.79,59.78,1.0,3.39,8.37,1.0,4.84,-1.39,0.16,-4.78,1.0,0.53,48.15,0.9,0.0,2.6,1.6,-0.6,0
0.0,0.0,1.0,0.0,1.93,-4.58,28.21,1.0,0.0,4.82,3.93,8.07,-0.96,31.84,1.0,3.0,0.04,1.0,8.07,1.32,2.93,0.04,-7.68,-0.58,-68.5,0.0,0.0,2.04,-0.96,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,16.1,1.0,0.0,1.0,10.03,-0.72,0.0,9.0,4.0,5.79,5.93,1.97,1.73,0.0,3.9,3.93,1.0,0.38,155.0,0.4,0.0,3.0,4.0,0.0,0
2.18,0.0,0.09,-11.81,2.0,-3.54,-79.31,4.0,2.0,-3.45,-7.63,4.19,7.09,-46.79,1.09,0.91,5.01,0.18,-1.97,-0.91,7.71,2.0,1.0,0.42,-14.8,0.84,0.0,1.18,3.18,-1.54,0
-7.38,0.0,-6.62,-0.76,17.0,-9.43,-51.72,1.0,0.0,-9.14,16.76,2.48,0.0,-66.29,0.24,0.76,-0.76,1.0,2.76,0.48,-2.14,0.24,1.0,-1.78,148.14,1.26,0.0,2.0,2.76,0.24,0
11.0,0.0,11.63,1.63,0.0,15.63,211.1,3.54,0.0,17.71,6.07,-1.11,0.63,150.43,3.9,-0.63,4.81,1.0,5.2,2.37,9.4,1.63,1.0,4.11,192.83,-0.38,0.0,1.37,1.27,2.9,0
0.0,0.0,1.0,-0.67,0.0,-0.67,13.66,0.33,2.67,-1.33,-5.67,1.18,2.0,1.33,2.0,-0.67,3.33,1.0,0.28,1.67,5.0,5.0,2.67,1.39,13.3,1.09,0.0,1.0,-0.33,0.0,0
20.52,11.0,2.95,2.95,3.79,-8.26,178.42,5.89,11.36,49.31,26.73,-0.9,1.05,167.18,1.95,2.0,48.26,2.95,2.56,-9.47,9.43,-1.89,-7.52,0.46,248.96,0.97,0.0,4.0,1.11,5.11,0
3.0,0.0,1.0,3.87,0.0,4.0,157.2,1.0,4.0,7.87,23.07,-1.03,1.0,147.93,2.0,2.0,6.0,1.87,2.46,-1.73,2.56,-0.87,1.0,1.49,96.67,0.23,0.0,1.87,2.87,1.87,0
0.0,-0.76,2.0,-0.76,0.0,8.0,38.98,0.24,0.0,-0.76,0.66,1.9,0.76,-30.5,0.24,24.0,-3.05,4.0,1.75,1.0,1.05,-0.76,1.0,1.07,154.25,0.62,0.0,2.0,2.0,-1.52,0
5.0,0.0,1.0,1.9,0.0,-3.61,-139.18,2.9,1.0,10.9,3.34,-0.69,1.0,98.14,4.9,-0.9,-8.34,1.0,0.69,1.9,2.75,0.1,1.0,1.63,50.77,0.41,0.0,-0.8,2.1,2.0,0
0.75,-3.76,0.25,0.25,1.25,3.25,-17.78,-7.27,3.5,-0.5,-5.03,0.89,0.0,89.02,-0.26,177.02,-5.53,1.0,24.02,2.75,2.17,0.25,1.0,0.65,90.86,0.9,0.0,2.0,3.0,2.0,0
5.11,0.0,8.0,7.64,3.0,11.72,49.09,1.0,-3.19,-0.64,13.86,0.37,2.0,103.83,2.28,-4.47,16.97,1.0,7.55,5.36,1.62,1.64,8.0,2.38,446.63,0.67,0.0,2.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,24.97,1.0,2.97,0.0,2.0,1.75,2.22,48.94,1.74,-1.22,5.93,0.26,-1.97,-1.22,0.87,0.0,1.0,0.83,121.99,0.51,0.0,-0.22,2.48,1.48,0
0.0,0.0,0.0,5.0,0.0,0.0,16.77,1.0,0.0,-0.74,-1.48,1.93,1.48,23.74,1.0,0.0,0.74,1.0,-0.19,0.0,2.32,1.48,0.0,0.89,15.58,-0.12,0.0,0.26,0.74,0.74,0
6.49,0.0,6.9,0.59,0.0,5.9,96.26,1.0,0.0,7.08,-1.95,-1.22,0.0,51.34,2.18,0.64,3.59,1.59,-0.13,2.77,4.05,1.0,1.0,2.19,26.41,0.41,0.0,-0.18,0.41,0.0,0
4.0,3.0,1.0,0.8,0.0,6.0,55.62,1.8,0.8,8.01,18.42,4.23,0.8,64.86,2.4,1.2,5.61,0.0,2.27,1.0,2.93,0.8,1.0,0.92,330.72,-0.53,0.0,1.2,1.6,1.6,0
0.0,-0.73,1.0,0.0,0.0,-4.39,6.65,1.73,0.0,8.04,6.12,-3.65,1.0,45.32,2.46,-1.46,9.85,2.73,6.46,3.54,10.27,8.73,9.0,1.49,-16.74,0.76,0.0,3.19,1.73,1.73,0
0.0,0.0,0.33,4.72,0.0,0.0,31.15,1.0,0.0,0.33,5.6,2.71,0.0,-36.88,3.33,-0.67,1.98,0.33,-0.3,0.0,0.94,1.33,0.33,0.38,170.85,0.4,0.0,3.67,4.67,0.67,0
2.19,0.0,1.0,3.19,2.0,-8.4,140.87,1.0,7.92,6.11,17.94,-7.55,0.73,147.92,3.46,164.44,9.38,1.73,19.54,0.54,4.95,1.0,1.0,1.9,177.18,0.72,0.0,1.27,3.0,2.0,0
1.0,0.87,1.0,2.0,0.0,0.87,43.75,2.0,3.0,5.62,18.25,0.25,-5.25,131.23,2.13,0.87,3.51,1.87,0.4,-3.5,-5.56,-9.62,1.0,1.41,12.87,0.67,0.0,2.75,2.0,1.87,0
0.9,9.03,2.9,1.0,0.0,2.81,96.11,5.0,0.0,28.86,10.0,-0.22,3.71,118.96,4.9,0.0,18.64,1.0,10.55,0.9,8.5,1.0,1.0,1.99,352.54,0.94,0.0,0.1,4.81,4.81,1
-1.67,0.0,0.44,3.34,-2.22,-1.11,2.32,1.56,0.0,0.56,-1.22,1.33,0.0,15.01,2.67,0.0,3.0,2.0,0.0,-1.11,2.28,2.0,1.0,-0.15,70.7,0.81,0.0,2.0,2.11,0.56,0
8.0,0.0,0.14,6.72,0.0,0.0,39.14,1.0,0.0,9.0,23.42,1.61,0.0,26.8,2.14,0.0,24.56,1.0,1.85,-0.86,-4.55,0.14,0.14,-0.9,625.0,0.93,0.0,-0.72,2.0,1.0,0
0.0,0.0,1.0,0.81,0.0,21.0,93.06,1.0,0.0,0.81,7.65,12.2,-4.84,50.0,0.0,11.0,-9.68,0.81,-1.43,-2.03,-8.87,-9.68,1.0,0.24,78.36,0.35,0.0,2.81,2.81,1.0,0
-6.51,1.0,-5.51,0.0,0.0,-9.47,-83.17,2.0,0.0,-3.51,8.18,0.61,0.0,19.67,2.0,0.0,3.78,1.0,0.4,-1.18,4.02,1.0,1.0,-1.17,33.0,0.5,0.0,3.59,3.0,0.0,0
0.0,0.0,1.0,2.72,0.0,-2.04,56.45,1.0,3.4,6.81,6.45,-0.47,0.0,59.25,1.68,11.09,2.0,2.68,2.99,1.0,3.02,1.32,1.0,0.34,151.77,1.45,0.0,2.0,2.36,0.68,0
0.0,0.0,1.0,-0.62,0.0,12.7,230.83,1.0,0.0,-0.62,25.65,1.77,0.62,-42.25,1.38,0.38,26.0,0.38,9.78,6.21,3.31,2.62,6.59,1.99,449.06,0.25,0.0,3.62,4.62,1.62,0
2.0,5.0,1.86,0.86,0.0,6.17,42.12,2.0,7.31,20.45,-10.23,-0.12,0.0,130.92,2.0,0.14,-15.09,2.72,3.12,0.86,4.28,0.14,1.0,2.62,25.81,1.13,0.0,-0.72,0.14,1.86,0
0.0,0.0,0.0,8.0,0.0,0.0,53.68,1.0,0.0,0.81,1.62,4.64,-1.62,-25.98,1.0,0.81,1.62,1.0,2.03,0.0,-1.42,-0.81,0.0,-1.22,58.2,0.64,0.0,2.0,2.19,1.19,0
-1.28,0.0,1.0,8.48,-7.69,-3.12,-385.42,-0.28,-0.77,7.44,-30.72,-0.63,0.0,87.0,1.0,2.52,-11.09,-0.28,-7.92,1.64,2.56,1.28,1.0,0.35,-43.71,0.34,-0.64,-1.56,-0.56,-5.41,0
1.88,1.88,2.0,0.0,-1.88,7.06,118.07,1.94,0.0,6.59,26.71,1.01,0.0,49.89,2.88,34.35,3.77,4.0,12.47,1.0,1.3,-0.94,1.0,-0.27,157.83,0.91,0.0,2.94,2.94,-0.94,0
2.0,0.75,1.0,0.75,0.0,1.75,58.42,1.75,-4.53,-0.75,15.79,0.78,1.0,11.32,3.75,0.0,5.75,1.75,-1.37,2.25,6.51,1.0,1.0,-0.66,181.33,1.5,0.0,0.25,2.51,0.75,0
0.0,2.0,2.0,0.0,0.0,0.81,16.57,1.0,-4.87,6.38,3.62,1.6,0.81,69.71,1.0,1.0,-2.43,2.81,-5.01,-0.81,-0.16,0.19,1.0,0.38,33.65,0.91,0.0,0.19,3.62,0.19,0
0.0,0.0,1.0,0.82,0.0,3.18,229.72,1.0,0.0,0.82,34.9,0.5,-0.82,50.65,2.82,1.0,26.0,1.0,6.05,0.0,4.28,2.0,1.0,0.37,498.21,0.25,0.0,3.0,4.0,1.82,0
-1.03,-2.57,1.0,1.0,0.0,0.49,-4.8,1.51,-0.54,-5.75,8.6,0.01,4.51,9.08,3.51,0.0,19.66,1.51,2.46,0.0,8.27,-0.51,1.0,0.5,231.85,0.67,0.0,1.51,2.0,0.49,0
1.0,0.84,1.0,19.0,2.0,0.0,9.96,1.0,0.0,0.0,-0.68,0.47,0.0,94.0,1.0,-0.84,1.0,1.0,4.0,1.0,1.58,2.0,1.0,1.89,-27.7,-0.84,0.0,1.0,-0.84,0.0,0
5.0,1.0,1.0,1.0,3.33,3.33,91.65,3.0,0.0,8.33,12.33,-0.28,0.0,99.97,3.0,-2.0,21.33,2.0,5.14,0.0,6.94,1.0,1.0,2.22,99.02,0.52,0.0,3.0,2.67,1.33,0
4.94,0.99,1.0,0.99,0.99,6.98,83.28,2.98,0.0,4.94,10.88,1.76,0.0,77.06,1.98,1.0,24.73,0.99,1.58,-1.96,3.91,0.01,1.0,0.61,113.61,0.85,0.0,1.99,1.98,0.0,0
0.0,0.0,1.0,4.54,0.0,1.0,44.32,1.0,0.0,4.0,6.0,-0.59,0.0,62.0,1.43,0.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,50.28,0.72,0.0,2.57,2.13,0.57,0
1.0,0.0,1.0,0.0,0.0,-4.7,21.18,1.0,5.64,3.88,5.06,-2.54,0.0,80.51,1.94,-0.94,4.0,1.94,9.04,0.0,3.85,1.0,1.0,1.38,0.0,0.0,0.0,3.88,0.0,0.94,0
5.0,-2.64,0.47,1.0,0.0,2.47,145.29,2.53,1.59,2.3,14.53,0.99,-1.59,66.54,2.0,0.53,12.07,2.0,1.2,0.47,3.39,1.0,1.0,0.34,30.24,0.59,0.0,2.0,4.47,3.47,0
0.0,5.0,1.0,0.0,0.0,2.0,36.02,1.0,0.0,7.99,9.94,0.62,-0.99,68.95,3.98,0.0,2.0,0.01,0.95,-1.97,-1.11,-2.96,-6.95,0.1,178.91,-0.6,0.0,5.99,2.98,0.01,1
0.0,0.0,1.0,2.0,1.0,1.84,94.53,3.0,0.0,4.0,11.37,-1.88,0.0,74.0,1.21,-0.79,13.37,0.21,-8.12,-6.9,3.95,0.21,1.0,0.64,329.16,1.12,0.0,3.21,4.79,4.0,0
-1.6,0.0,1.8,-0.8,-0.8,3.4,-22.55,1.0,5.01,-3.01,-5.42,2.39,-0.8,-14.44,3.6,2.0,-10.43,0.2,5.32,2.8,1.73,1.8,1.0,0.1,79.67,0.86,0.0,1.0,0.2,-0.8,0
0.0,-1.05,-0.53,5.0,0.0,3.68,24.26,1.0,0.0,-4.21,-0.53,2.14,2.1,-47.33,2.05,-0.53,9.47,0.47,2.24,3.16,7.89,8.41,0.53,-0.15,2.1,-0.09,0.0,3.1,0.53,0.0,0
0.0,0.0,-5.67,-5.67,-2.86,-12.39,-24.65,1.0,0.0,5.72,7.91,0.15,0.09,48.54,3.91,0.0,1.95,2.0,-4.01,-4.76,4.38,2.0,-5.67,-0.79,-68.34,0.81,0.0,0.05,1.09,1.05,0
0.0,0.0,1.0,0.0,0.0,7.0,29.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,18.0,1.0,6.0,6.0,17.0,17.0,2.0,1.0,6.0,0.33,0.0,5.0,3.0,1.0,1
-37.35,0.0,-3.56,-0.34,0.0,0.0,25.22,1.89,-0.89,-8.89,0.0,2.4,0.89,-16.9,2.78,0.0,16.01,1.0,-2.45,-0.89,-0.8,0.0,0.0,-1.13,-101.38,-0.53,0.0,0.11,1.78,0.89,0
5.88,-1.47,1.0,4.67,0.0,1.0,53.69,1.27,0.0,2.53,25.96,0.31,0.0,86.77,2.73,1.0,20.69,1.0,1.63,0.0,2.76,1.0,0.0,0.39,605.5,0.4,0.0,-1.2,5.0,3.0,0
36.87,0.0,4.99,5.98,0.0,0.0,-6.89,0.0,0.0,7.0,-12.94,0.43,-1.0,49.99,0.01,0.0,-1.99,2.0,6.19,1.0,3.11,1.0,1.0,0.72,-286.99,1.66,0.0,3.99,-0.99,0.0,0
1.52,0.0,2.52,0.41,0.0,2.21,46.7,1.0,0.0,1.52,1.0,0.43,0.86,11.87,1.14,0.0,3.59,1.86,4.91,4.72,7.71,7.03,7.9,1.35,2.59,0.86,0.0,1.14,0.86,0.86,0
1.85,8.31,1.92,0.0,0.0,0.92,60.03,1.0,0.0,21.4,1.08,1.55,2.77,22.17,1.92,2.08,16.63,1.08,13.4,4.0,5.35,1.0,1.0,0.69,13.01,0.63,0.0,2.15,1.92,1.0,0
-1.06,0.0,1.0,0.0,-1.06,0.0,12.44,-0.59,-1.06,-1.06,3.59,2.5,-3.72,-13.28,1.53,1.0,-10.63,0.47,0.34,2.59,-0.51,-0.53,1.0,-0.5,104.07,1.29,0.0,0.94,-1.13,-1.59,0
50.0,30.0,1.0,16.75,6.88,9.0,1937.95,5.75,2.12,47.63,97.01,-0.65,2.0,160.85,1.0,6.25,49.64,2.0,15.75,0.12,7.84,0.0,1.0,1.04,807.37,0.13,3.0,3.63,4.63,17.51,0
2.89,-0.96,1.0,0.96,0.0,-0.96,31.54,1.0,0.96,9.68,28.36,0.28,0.0,55.29,4.96,0.0,5.93,1.0,1.32,0.96,1.32,2.0,1.0,0.89,290.04,0.08,0.0,2.04,4.96,0.96,0
0.0,0.0,1.0,0.75,0.0,0.0,24.99,1.0,-4.49,-0.75,7.99,2.53,0.0,27.69,1.75,1.0,-2.24,1.75,-4.67,0.25,-0.75,-0.75,1.0,-0.61,100.1,1.37,0.0,1.25,2.5,0.0,0
-2.53,3.0,1.0,-10.13,-10.13,0.93,-554.29,-0.69,-7.6,0.84,-50.66,4.71,0.0,-51.51,0.0,-3.91,-17.73,-1.69,-14.18,2.84,1.77,0.84,1.0,1.83,-286.13,0.99,-0.84,-2.38,-0.69,-6.76,0
-2.7,-0.67,0.33,-0.67,-4.05,-1.35,-92.89,-0.35,-1.35,-8.09,-11.81,0.74,6.0,-10.79,2.0,-0.67,12.67,-0.35,3.13,5.0,10.64,12.0,1.0,-0.39,-452.12,0.83,0.0,1.67,-1.7,-1.02,0
0.0,0.0,1.0,0.0,0.0,3.79,10.57,1.0,0.0,-0.95,-5.59,5.58,0.0,-2.84,0.95,1.0,0.95,0.0,1.99,1.9,0.74,1.0,1.0,-0.05,-114.48,0.05,0.0,2.95,0.05,0.95,0
8.75,-3.12,9.75,1.75,-0.87,18.25,14.76,-9.5,-1.75,-2.62,-34.99,5.73,0.0,7.0,-3.5,-0.62,-16.62,0.0,1.06,4.62,1.83,0.0,1.0,2.03,-31.6,0.56,0.0,1.0,-1.62,-0.87,0
5.0,1.0,2.0,1.0,6.0,2.0,184.0,3.0,2.0,14.0,25.0,0.45,0.0,73.0,1.0,1.0,3.0,3.0,4.91,0.0,4.3,1.0,1.0,0.92,672.0,0.25,0.0,1.0,4.0,3.0,0
-32.32,0.0,-1.36,-5.05,5.68,5.36,117.44,1.0,3.36,-6.41,11.0,1.16,0.0,33.32,1.84,143.81,4.68,0.16,13.85,2.84,1.21,1.0,1.0,-0.17,102.27,0.56,0.0,1.32,3.68,0.84,0
1.72,0.0,1.0,1.44,0.0,4.0,67.52,1.72,3.16,6.16,13.64,-0.78,3.0,160.5,3.44,-1.04,34.64,0.28,12.57,0.28,12.36,2.56,1.0,1.21,28.76,0.59,0.0,1.28,2.72,0.72,0
0.66,2.34,1.22,0.0,0.89,5.11,43.22,1.0,0.0,0.44,2.44,4.66,0.0,7.75,0.22,1.56,0.66,0.22,2.16,2.0,0.65,0.22,1.0,0.12,66.96,0.94,0.0,1.44,1.22,0.0,0
1.78,0.0,1.0,0.0,1.0,0.89,27.91,1.0,0.0,-0.89,-0.78,2.72,0.89,-8.02,0.11,0.0,0.89,1.0,4.3,5.67,6.13,1.11,1.0,-0.34,-14.25,0.53,0.0,0.22,-2.67,0.0,0
4.41,0.88,1.0,0.0,1.76,-1.76,66.98,2.76,0.0,2.65,9.06,2.01,0.0,29.99,1.88,1.0,18.52,1.0,0.05,-2.53,3.09,0.0,1.0,-0.16,136.43,1.76,0.0,2.88,2.76,-0.88,0
50.0,30.0,1.0,15.63,6.0,9.63,1890.54,4.0,3.63,46.9,92.54,-0.17,4.54,122.02,2.27,3.56,47.62,1.37,19.0,0.37,8.39,-1.27,1.0,1.68,683.87,0.5,3.0,0.37,2.63,14.63,0
8.56,-3.09,8.8,1.85,4.0,11.27,129.51,0.38,-1.85,-1.71,7.29,0.29,0.0,49.84,1.0,-0.62,1.76,1.0,2.63,3.85,4.33,1.0,1.0,2.18,105.29,0.13,0.0,3.62,1.38,-0.62,0
-4.58,-1.14,0.43,4.58,-1.72,-2.29,-19.49,3.0,0.0,-0.57,6.56,2.44,-0.14,-24.61,1.86,1.0,8.85,2.0,-1.14,0.0,2.45,-0.57,0.43,-0.12,113.03,1.0,0.0,0.86,1.57,-1.72,0
0.0,1.74,1.87,-0.74,-0.87,-4.36,-35.07,-0.74,0.0,4.49,1.89,0.49,0.0,81.96,1.13,0.87,-9.6,2.87,-0.63,-0.87,-0.97,0.0,1.0,0.86,-196.66,0.65,0.0,-0.62,0.26,-1.62,0
0.0,0.0,1.0,0.18,0.0,4.0,29.65,0.18,0.0,1.18,-1.94,3.67,-0.82,-10.29,-0.47,4.94,-14.63,0.35,5.14,6.47,-0.59,1.0,1.0,0.31,-32.08,0.49,0.0,1.18,-1.65,-0.65,0
1.0,0.0,1.0,0.0,1.16,1.74,63.92,1.0,2.31,0.84,7.16,1.19,-2.31,81.3,0.42,98.93,-1.21,1.0,10.19,1.16,-0.12,1.58,1.0,0.41,-21.41,0.06,0.0,2.58,0.58,0.58,0
-27.3,1.61,-2.21,-5.62,2.41,8.21,115.5,1.0,0.2,-7.03,5.82,2.68,1.61,-33.72,3.61,2.0,4.82,0.2,2.65,1.2,1.63,1.0,1.0,-0.27,-35.92,0.6,0.0,1.0,1.8,3.21,0
2.0,0.0,2.0,13.0,0.0,5.0,154.11,1.0,-3.37,4.32,16.16,1.31,-1.53,23.43,1.0,0.0,16.95,2.0,7.11,1.0,4.53,4.37,1.84,0.47,-2.83,1.13,0.0,4.0,1.32,2.47,0
10.24,0.0,11.24,0.93,0.0,27.96,195.46,1.0,0.0,11.17,1.93,-4.95,1.0,80.95,1.0,0.0,3.93,1.0,13.95,12.79,7.74,2.93,10.93,6.46,73.07,-0.43,0.0,2.93,2.07,2.0,0
0.0,0.0,1.0,-0.82,0.0,-2.46,17.07,1.0,0.0,-1.64,1.18,4.69,0.0,-36.14,0.18,2.64,-0.82,0.18,19.34,19.89,-0.73,-0.82,1.0,-0.66,37.46,1.82,0.0,1.18,1.82,-0.82,0
0.0,-1.45,0.28,0.72,0.0,-1.45,7.98,1.0,-1.45,-3.62,0.28,1.2,-1.45,-49.17,1.28,0.0,-11.02,1.0,-1.31,0.28,-0.06,4.28,1.28,-0.03,39.66,1.43,0.0,3.17,-1.17,-2.17,0
14.06,11.0,2.0,3.03,1.03,6.03,236.36,5.54,-0.51,21.06,9.14,0.6,0.97,98.48,-0.03,2.0,32.43,2.0,6.35,0.51,5.26,0.51,1.0,2.02,441.29,0.54,0.0,4.51,3.0,6.49,0
1.0,0.0,1.0,19.73,1.27,2.91,21.56,1.0,0.0,1.46,2.46,-1.21,0.0,126.05,1.73,0.0,1.73,1.73,5.21,1.73,2.0,1.27,1.0,0.58,0.0,0.0,0.0,1.0,0.0,0.73,0
-3.83,1.53,1.0,-0.77,-1.53,3.06,-13.11,-0.53,0.0,-3.83,-7.43,6.15,0.0,-59.75,-1.3,4.53,-13.85,-0.53,-0.22,2.53,-2.79,0.23,1.0,-0.47,-18.96,1.11,0.0,-0.53,0.23,0.0,0
0.0,-0.52,1.0,0.0,1.0,0.0,22.12,1.0,0.0,0.0,1.52,2.95,0.0,0.0,0.48,3.12,1.04,0.48,4.04,4.04,2.52,2.52,1.0,-1.17,1.56,0.52,0.0,2.0,0.52,0.0,0
0.0,0.0,1.0,0.88,0.44,2.19,50.8,1.88,0.0,1.75,4.51,0.97,0.0,32.43,2.0,0.0,5.94,1.0,2.02,1.0,4.61,3.25,1.56,0.84,167.59,0.71,0.0,2.31,2.31,1.75,0
0.0,1.5,2.75,1.0,-2.26,-14.06,58.41,1.0,5.0,10.02,7.74,-0.91,0.0,147.68,1.25,0.75,-0.26,3.75,0.22,-2.01,1.49,-2.01,1.0,1.8,281.23,0.02,0.0,1.0,3.75,2.0,0
14.87,2.0,7.87,1.87,3.0,14.0,225.1,1.0,-2.5,6.62,12.38,0.1,0.13,55.5,3.0,0.0,4.63,1.0,4.64,1.25,7.96,1.0,1.0,2.13,-31.61,0.29,0.0,4.62,0.13,3.13,0
0.0,0.0,1.0,1.0,0.0,-12.82,0.86,2.0,0.0,1.0,6.0,0.54,-0.92,19.0,3.0,0.0,9.0,1.92,-5.82,-8.15,2.83,1.0,-7.24,-2.08,-43.08,0.79,0.0,1.0,1.17,-0.83,0
1.42,0.0,1.0,17.71,0.71,9.85,120.03,2.42,1.0,7.83,12.39,0.84,1.0,110.51,1.71,0.0,14.24,1.0,10.61,0.44,-0.38,-2.98,-3.69,1.97,257.83,0.59,0.0,2.71,3.85,2.14,0
0.0,5.0,1.0,0.0,0.0,2.6,35.38,1.0,0.0,5.79,0.0,0.7,0.6,60.0,1.0,-1.81,2.0,1.0,0.88,0.59,3.19,2.4,1.0,0.71,22.9,-0.3,0.0,2.79,0.6,0.4,0
1.52,0.0,0.0,17.14,0.0,-3.81,27.43,1.0,-3.81,1.52,5.33,4.43,0.76,-0.76,0.24,0.0,12.95,0.24,2.79,0.0,-1.36,0.0,0.0,-1.13,-247.99,0.63,0.0,4.29,3.0,4.29,0
-5.96,-1.49,1.0,0.75,-2.24,2.76,-34.11,1.75,0.0,2.24,0.25,4.09,-1.49,15.65,-0.75,1.75,0.76,0.0,0.79,1.0,-1.48,1.0,0.25,-0.05,91.64,-0.22,0.0,-1.24,2.24,-1.49,0
6.5,0.0,7.5,1.77,3.0,33.18,284.53,1.0,0.0,6.5,5.0,2.1,-0.59,50.81,2.59,0.0,5.82,1.0,3.25,-0.14,7.91,4.41,-4.32,1.96,225.28,0.7,0.0,1.0,-0.77,-0.18,0
-1.09,0.0,4.82,3.27,1.09,4.91,-7.34,-0.09,0.0,-6.0,-6.63,1.27,0.55,8.18,1.45,0.0,-10.54,0.45,3.88,4.27,3.39,5.0,5.82,1.6,41.27,1.04,0.0,1.0,-0.09,-1.09,0
0.0,-0.72,1.0,3.0,0.0,-0.72,-8.89,1.0,0.0,0.0,1.56,-0.22,0.72,95.78,2.72,0.0,16.28,1.0,1.09,1.0,10.95,1.0,1.0,1.87,16.61,-0.19,0.0,3.72,0.72,0.0,0
0.0,0.0,0.16,6.72,0.0,-5.88,35.77,1.0,0.0,2.0,0.32,-1.63,0.0,0.0,1.0,0.48,-0.84,2.0,-6.69,-4.4,1.16,0.16,0.16,0.0,61.51,1.42,0.0,3.16,3.52,2.68,0
4.0,0.71,1.0,0.0,13.0,0.58,66.9,4.0,-0.71,4.29,17.29,2.4,1.0,50.0,-0.42,0.0,17.0,1.29,3.15,-0.71,4.77,1.0,1.0,0.58,299.36,0.3,0.0,5.0,5.0,3.42,0
16.8,9.33,1.73,1.47,3.0,5.47,224.05,3.2,0.0,14.93,15.93,-3.52,3.47,102.39,3.73,0.0,34.66,2.47,7.24,-0.73,9.93,0.27,1.0,2.02,251.5,0.13,0.0,6.2,3.47,8.67,1
0.0,0.0,1.0,-0.71,0.0,-2.86,17.14,3.0,0.0,0.0,13.29,0.76,1.0,-31.45,2.29,3.14,13.29,2.0,1.1,0.0,5.79,0.0,1.0,-0.35,97.71,1.71,0.0,3.43,1.71,0.0,0
0.0,0.0,0.14,6.87,1.0,1.0,56.34,1.0,1.0,3.0,7.28,1.62,0.0,56.0,3.0,-0.86,15.0,1.0,3.54,0.14,6.77,1.0,0.14,1.33,40.51,0.07,0.0,3.0,4.72,7.72,1
0.0,-0.89,1.0,0.0,0.0,-2.68,22.79,1.0,0.0,1.79,2.79,-2.15,0.0,0.0,2.89,0.89,2.0,2.79,5.02,3.68,5.89,5.0,2.0,1.0,44.0,1.0,0.0,3.68,1.0,-0.89,0
