test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1907,0,1.0,0.0,1.0,24.0,27.0,6.0,366.0,1.0,22.0,0.0,23.0,0.64,96.0,2.0,1.0,14.0,1.0,5.71739130434783,0.0,1.0,0.645833333333333,0.0,0.0,0.9,0.0,0.0,1.0,0.628491649079238,0.371508350920762,1
2476,0,2.0,0.0,1.0,0.0,9.0,5.0,109.0,8.0,0.0,0.0,14.0,0.74,0.0,1.0,0.0,1.0,2.0,3.1875,1.0,1.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.5166703417935713,0.4833296582064287,1
1948,0,3.0,0.0,1.0,0.0,23.0,9.0,81.0,2.0,4.0,2.0,54.0,0.98,96.0,3.0,254.0,18.0,2.0,78.4918032786885,0.0,0.0,0.753846153846154,0.0,2.0,1.0,1.0,0.0,9.0,0.5655955071334151,0.43440449286658495,3
1950,0,1.0,0.0,1.0,1.0,18.0,5.0,202.0,8.0,5.0,0.0,27.0,0.62,80.0,2.0,44.0,4.0,2.0,39.8484848484849,0.0,1.0,0.547619047619048,0.0,11.0,1.0,0.5,0.0,2.0,0.6529123410069334,0.3470876589930666,1
1960,0,2.0,0.0,1.0,0.0,6.0,10.0,148.0,2.0,3.0,3.0,7.0,0.83,72.0,1.0,3.0,9.0,2.0,8.0,0.0,0.0,1.06666666666667,0.0,0.0,0.802777777777778,0.0,0.0,1.0,0.5948914576454103,0.40510854235458965,1
1968,0,6.0,1.0,1.0,7.0,39.0,12.0,572.0,2.0,0.0,0.0,34.0,0.82,96.0,1.0,0.0,12.0,1.0,23.0,0.0,1.0,1.34090909090909,0.0,1.0,1.0,0.0,0.0,9.0,0.6393610701479954,0.36063892985200463,2
1973,0,5.0,0.0,2.0,4.0,11.0,6.0,187.0,4.0,2.0,9.0,16.0,0.51,85.0,3.0,0.0,4.0,2.0,3.73913043478261,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6031458899500453,0.39685411004995474,1
1975,0,5.0,3.0,1.0,4.0,12.0,6.0,15.0,4.0,2.0,1.0,8.0,0.8,86.0,2.0,0.0,3.0,2.0,3.94444444444444,0.0,1.0,0.565217391304348,0.0,0.0,0.734793187347932,0.0,0.0,6.0,0.5651151176555408,0.4348848823444592,1
1978,0,3.0,0.0,1.0,3.0,11.0,2.0,91.0,4.0,2.0,4.0,15.0,0.57,85.0,2.0,0.0,2.0,2.0,6.65,1.0,1.0,0.48,0.0,0.0,0.9,0.0,0.0,2.0,0.5567060178973978,0.4432939821026022,1
1980,0,7.0,14.0,1.0,27.0,39.0,7.0,81.0,11.0,6.0,18.0,57.0,0.95,95.0,1.0,0.0,21.0,2.0,11.7380952380952,0.0,0.0,0.354166666666667,0.0,0.0,0.515445184736523,0.0,0.0,2.0,0.5684619763184136,0.4315380236815864,2
2069,0,1.0,0.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,1.0,0.96,0.0,2.0,0.0,13.0,1.0,1.5,1.0,2.0,1.0,0.0,6.0,0.859375,0.75,0.0,2.0,0.6343013007295313,0.3656986992704687,1
2487,0,0.0,0.0,1.0,2.0,1.0,5.0,49.0,1.0,0.0,0.0,4.0,0.88,75.0,3.0,0.0,3.0,1.0,2.25,2.0,2.0,0.833333333333333,0.0,0.0,0.9,0.0,0.0,0.0,0.7070363855348464,0.2929636144651536,1
2071,0,7.0,0.0,1.0,8.0,2.0,6.0,209.0,4.0,0.0,4.0,15.0,0.42,91.0,3.0,0.0,9.0,2.0,3.13636363636364,0.0,2.0,1.14814814814815,0.0,0.0,0.9,0.0,0.0,0.0,0.5282612011397798,0.47173879886022013,1
2121,0,4.0,0.0,1.0,5.0,12.0,0.0,47.0,1.0,0.0,19.0,43.0,0.11,93.0,1.0,0.0,9.0,2.0,7.08510638297872,1.0,1.0,0.714285714285714,0.0,0.0,0.903409090909091,0.0,0.0,2.0,0.6044790273439233,0.3955209726560766,1
