test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1887,0,0.0,0.0,1.0,0.0,1.0,52.0,231.0,1.0,0.0,0.0,4.0,0.15,0.0,2.0,0.0,7.0,1.0,0.75,0.0,2.0,0.0,0.0,0.0,0.920869208692087,0.0,0.0,1.0,0.94848645,0.051513553,1
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,3.0,0.22,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,0.63716814159292,1.0,0.0,3.0,0.59410095,0.40589902,1
1907,0,1.0,0.0,1.0,24.0,27.0,6.0,248.333,1.0,22.0,0.0,23.0,0.64,96.0,2.0,1.0,14.0,1.0,5.71739130434783,0.0,1.0,0.645833333333333,0.0,0.0,0.9,0.0,0.0,1.0,0.6550045,0.34499553,2
2476,0,2.0,0.0,1.0,0.0,9.0,5.0,109.0,8.0,0.0,0.0,14.0,0.74,0.0,1.0,0.0,1.0,2.0,3.1875,1.0,1.0,0.4,0.0,0.0,0.695804195804196,0.0,0.0,0.0,0.5857441,0.41425592,1
1948,0,3.0,0.0,1.0,0.0,23.0,9.0,620.0,2.0,4.0,2.0,54.0,0.98,96.0,3.0,254.0,18.0,2.0,78.4918032786885,0.0,0.0,0.753846153846154,0.0,0.0,1.0,1.0,0.0,9.0,0.7078785,0.2921215,2
1950,0,1.0,0.0,1.0,1.0,18.0,5.0,202.0,8.0,5.0,0.0,9.0,0.62,80.0,2.0,44.0,4.0,2.0,39.8484848484849,0.0,1.0,0.547619047619048,0.0,11.0,0.227655986509275,0.8,0.0,2.0,0.5643786,0.4356214,2
1960,0,2.0,0.0,1.0,0.0,6.0,10.0,148.0,2.0,3.0,3.0,7.0,0.83,72.0,4.0,3.0,9.0,2.0,8.0,0.0,0.0,1.06666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9860537,0.013946284,1
1968,0,6.0,1.0,1.0,7.0,39.0,12.0,572.0,2.0,0.0,0.0,34.0,0.82,96.0,1.0,0.0,12.0,1.0,23.0,0.0,1.0,1.34090909090909,0.0,1.0,1.0,1.0,0.0,9.0,0.6872057,0.31279433,1
1973,0,5.0,0.0,2.0,4.0,11.0,6.0,187.0,4.0,2.0,9.0,16.0,0.51,85.0,3.0,0.0,4.0,2.0,3.73913043478261,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.84730184,0.15269814,1
1975,0,5.0,3.0,1.0,4.0,12.0,6.0,157.0,4.0,2.0,1.0,8.0,0.8,86.0,2.0,0.0,3.0,2.0,3.94444444444444,0.0,1.0,0.565217391304348,0.0,0.0,1.0,0.0,0.0,6.0,0.5407151,0.45928493,1
1978,0,3.0,0.0,1.0,3.0,11.0,2.0,91.0,4.0,2.0,4.0,9.0,0.57,85.0,2.0,0.0,2.0,2.0,6.65,1.0,1.0,0.48,0.0,0.0,0.774305555555556,0.0,0.0,2.0,0.90177244,0.09822758,1
1979,0,1.0,0.0,1.0,0.0,0.0,6.0,54.0,1.0,2.0,3.0,2.0,29.08,19.0,2.0,1.0,2.0,1.0,7.0,2.0,3.0,1.71428571428571,0.0,0.0,0.81294964028777,0.0,0.0,1.0,0.856654,0.14334603,1
1980,0,7.0,14.0,1.0,27.0,39.0,7.0,248.333,11.0,6.0,18.0,57.0,0.95,95.0,1.0,0.0,21.0,2.0,11.7380952380952,0.0,0.0,0.354166666666667,0.0,0.0,1.0,0.0,0.0,3.0,0.66662437,0.33337563,3
2487,0,0.0,0.0,1.0,2.0,1.0,5.0,49.0,1.0,0.0,0.0,4.0,2.06,75.0,3.0,0.0,3.0,1.0,2.25,2.0,2.0,0.833333333333333,0.0,0.0,0.736842105263158,0.0,0.0,0.0,0.5745078,0.42549223,1
2071,0,7.0,0.0,1.0,8.0,2.0,6.0,209.0,4.0,0.0,4.0,15.0,0.42,91.0,3.0,0.0,9.0,2.0,3.13636363636364,0.0,2.0,1.14814814814815,0.0,0.0,0.3,0.0,0.0,0.0,0.5438124,0.45618764,1
2121,0,4.0,0.0,1.0,5.0,12.0,0.0,47.0,1.0,0.0,19.0,43.0,0.11,93.0,1.0,0.0,9.0,2.0,7.08510638297872,1.0,1.0,0.714285714285714,0.0,0.0,0.903409090909091,0.0,0.0,3.0,0.5048752,0.4951248,1
