test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1744,0,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,1.9997559785842896,0.0,101.0,1.0,1.5,1.0,2.0,1.8,0.0,8.0,0.8955261575340884,0.25,0.0,11.0,0.6113921403884888,0.38860782980918884,2,6.529931069624957
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,337.992440700531,1.0,3.0,0.0,7.0,0.37,97.0,4.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.5758948922157288,0.42410510778427124,1,2.2059048803866617
2414,0,0.0,0.0,1.0,0.0,1.0,8.0,55.0,1.0,1.0,0.0,3.0,0.7,0.0,3.9999998211860657,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.894366197183099,0.0,0.0,1.0,0.5429137349128723,0.4570862650871277,0,1.2060834642113605e-07
1763,0,14.0,1.0,1.0,0.0,8.0,5.0,276.0,4.0,1.0,0.0,30.0,0.9300291490554811,0.0,4.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.911620294599018,1.0,0.0,1.0,0.5408207178115845,0.45917925238609314,1,1.0492624613187642
2420,0,0.0,0.0,1.0,28.0,1.0,3.0,88.0,1.0,13.0,0.0,2.0,0.30997559785842893,100.0,4.0,3.0,7.0,1.0,9.66666666666667,3.0,1.0,0.823529411764706,0.0,369.0,1.0,1.0,0.0,0.0,0.5876467227935791,0.4123532772064209,1,0.18740426379592845
2422,0,3.0,0.0,1.0,3.0,7.0,11.0,344.9956524372101,1.0,0.0,2.0,39.0,0.12,93.0,5.0,0.0,11.0,1.0,2.14285714285714,0.0,1.0,0.181818181818182,0.0,3487.0,1.0,1.0,0.0,0.0,0.5256417989730835,0.4743581712245941,1,3.427221491149341
1777,0,0.0,0.0,1.0,1.0,1.0,275.0,1668.0,1.0,0.0,0.0,6.0,0.31,83.0,2.9997559785842896,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,7.0,0.6864786148071289,0.3135213553905487,1,0.6746553496661513
1778,0,0.0,12.0,1.0,1.0,9.0,1.9990234375,478.0,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,1.999756097793579,0.5979655385017395,0.4020344614982605,2,2.3150195693106053
1780,0,11.0,0.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,0.9299999999999999,77.0,4.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,1.99951171875,0.8235398759086918,0.666666666666667,0.0,6.0,0.5396435260772705,0.4603564441204071,3,63000488281250.0
2425,0,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,0.42,0.0,2.9997565746307373,0.0,8.0,1.0,0.933333333333333,0.0,2.0,0.882352941176471,0.0,76.0,0.868761552680222,1.0,0.0,0.0,0.5755119919776917,0.42448800802230835,1,0.67465494763833
1797,0,4.0,0.0,1.0,3.0,21.0,3.0,142.0,2.0,1.0,0.0,26.0,0.29,88.0,3.9999998211860657,0.0,8.0,2.0,0.903225806451613,0.0,1.0,0.147058823529412,0.0,0.0,0.97997138769671,0.0,0.0,1.0,0.8822171688079834,0.11778280138969421,0,1.2060834642113605e-07
1799,0,19.0,0.0,1.0,77.0,10.0,6.0,328.995361328125,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,4.999999701976776,0.506869912147522,0.49313005805015564,1,2.3881464387229348
2433,0,38.0,0.0,1.0,41.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,1.999511957168579,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.6859439611434937,0.31405606865882874,1,1.3493106993323025
2434,0,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,2.9997559785842896,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,1.997802734375,0.994720965309201,1.0,0.0,2.0,0.563478946685791,0.43652108311653137,2,47002197265625.0
1801,0,0.0,0.0,1.0,0.0,5.0,7.0,107.0,1.0,0.0,0.0,10.0,0.24,0.0,4.0,0.0,8.0,1.0,0.9,0.0,1.0,0.416666666666667,0.0,0.0,0.9871622415413535,0.0,0.0,0.0,0.5910917520523071,0.40890824794769287,1,6.103043452965919
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,0.26,75.0,4.0,0.0,10.0,1.0,3.882511393229168,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.522418200969696,0.47758179903030396,1,1.0990873033433401
2438,0,30.0,0.0,2.0,71.0,15.0,4.0,459.0,1.0,2.0,2.0,17.0,0.26,99.0,1.999755859375,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,5.0,0.6351803541183472,0.36481961607933044,1,1.3491461895478556
1820,0,19.0,0.0,1.0,1.0,6.0,7.0,282.0,1.0,3.0,0.0,6.999756336212158,0.32,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,41.995361328125,0.639494026704146,1.0,0.0,4.0,0.5056183934211731,0.4943816065788269,2,32004638671875.0
1822,0,16.0,0.0,2.0,7.0,2.0,9.0,1023.0,1.0,1.0,0.0,78.0,0.3,95.0,2.9997559785842896,0.0,16.0,1.0,3.74736842105263,0.0,2.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0,0.5018084049224854,0.49819159507751465,1,0.6746553496661513
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,0.49,80.0,4.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.9871405239762929,0.0,0.0,0.0,0.7351797223091125,0.26482027769088745,1,3.1356307850706915
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,4.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,0.9871826171875,0.0,0.0,0.0,0.634024977684021,0.3659749925136566,1,7.230386138172587
2460,0,3.9997565746307373,0.0,1.0,0.0,1.0,10.0,115.0,1.0,0.0,0.0,3.0,0.4,0.0,4.0,0.0,6.0,1.0,11.5,1.0,2.0,0.7,0.0,40.0,0.997695852534562,1.0,0.0,1.0,0.5490576028823853,0.45094239711761475,1,1000243425369.2627
2463,0,35.0,45.0,1.0,53.0,0.0,6.0,662.0,7.0,5.0,35.0,5.0,0.26,92.0,2.9999998211860657,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,3.0,0.920272673384707,1.0,0.0,2.0,0.6232988238334656,0.3767011761665344,0,1.2060834642113605e-07
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,1.13,0.0,1.9997559785842896,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.714285714285714,0.666666666666667,0.0,2.0,0.6215907335281372,0.3784092366695404,1,0.6746553496661513
2465,0,4.0,0.0,1.0,0.0,1.0,2.0,37.0,3.0,1.0,4.0,4.0,0.41,83.0,4.0,0.0,5.0,2.0,2.11111111111111,0.0,1.0,0.846153846153846,0.0,39.98291015625,1.0,1.0,0.0,0.0,0.5107970237731934,0.48920297622680664,1,119017089843750.0
2471,0,19.0,1.0,1.0,7.0,10.0,11.0,256.967800617218,2.0,2.0,1.0,27.0,0.41,96.0,4.0,0.0,12.0,2.0,3.16326530612245,0.0,1.0,1.07692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.6084945797920227,0.3915054202079773,1,5.9069384934205456
1880,0,1.0,0.0,1.0,0.0,1.0,6.0,34.0,1.0,0.0,0.0,1.0,1.36,0.0,3.0,0.0,10.0,1.0,1.0,1.0,2.0,1.6,0.0,0.0,0.8181846936377597,0.0,0.0,3.0,0.5670995712280273,0.43290042877197266,1,0.351204876674188
1886,0,2.0,0.0,1.0,0.0,2.0,2.9997560381889343,151.0,2.0,2.0,3.0,13.0,0.39,52.0,5.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,0.831460674157303,0.0,0.0,2.0,0.572391152381897,0.427608847618103,1,0.449715356313372
1887,0,0.0,0.0,1.0,0.0,1.0,52.0,231.0,1.0,0.0,0.0,4.0,0.15,0.0,3.9999998211860657,0.0,7.0,1.0,0.75,0.0,2.0,0.0,0.0,0.0,0.920869208692087,0.0,0.0,1.0,0.8134539723396301,0.18654601275920868,0,1.2060834642113605e-07
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,16.0,0.22,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,0.9967224661227876,1.0,0.0,3.0,0.5587908625602722,0.4412091374397278,1,5.336226113749498
1907,0,1.0,0.0,1.0,24.0,27.0,6.0,366.0,1.0,22.0,0.0,23.0,0.319921875,96.0,2.0,1.0,14.0,1.0,5.71739130434783,0.0,1.0,0.645833333333333,0.0,0.0,0.656474820143885,0.0,0.0,1.0,0.5097302198410034,0.4902697801589966,1,0.5996937156185835
2476,0,2.0,0.0,1.0,0.0,9.0,5.0,109.0,8.0,0.0,0.0,14.0,0.74,0.0,1.0,0.0,1.0,2.0,3.1875,1.0,1.0,1.125002162531018,0.0,0.0,0.695804195804196,0.0,0.0,0.0,0.5208569765090942,0.47914302349090576,1,0.6111527740755145
1948,0,3.0,0.0,1.0,0.0,23.0,9.0,620.0,2.0,4.0,2.0,54.0,0.98,96.0,3.0,254.0,18.0,2.0,78.4918032786885,0.0,0.0,0.753846153846154,0.0,0.997802734375,0.9747655031089391,1.0,0.0,9.0,0.5017058849334717,0.4982941150665283,2,60002197265625.0
1950,0,1.0,0.0,1.0,1.0,18.0,5.0,202.0,8.0,5.0,0.0,27.0,0.62,80.0,2.0,44.0,4.0,2.0,39.8484848484849,0.0,1.0,0.547619047619048,0.0,1.998046875,0.952482557216342,0.5,0.0,2.0,0.5047146677970886,0.4952853322029114,2,9001953125000.0
1960,0,2.0,0.0,1.0,0.0,6.0,10.0,148.0,2.0,3.0,3.0,7.0,0.83,72.0,4.0,3.0,9.0,2.0,8.0,0.0,0.0,1.06666666666667,0.0,0.0,0.8955380343728597,0.0,0.0,1.0,0.5500518679618835,0.44994813203811646,1,1.3766757059812835
1968,0,6.0,1.0,1.0,7.0,39.0,12.0,572.0,2.0,0.0,0.0,34.0,0.82,96.0,1.0,0.0,12.0,1.0,23.0,0.0,1.0,1.34090909090909,0.0,1.0,0.9749745426014959,1.0,0.0,9.0,0.5051978826522827,0.4948021173477173,1,5.305042485024543
1973,0,5.0,0.0,2.0,4.0,11.0,6.0,187.0,4.0,2.0,9.0,16.0,0.51,85.0,3.0,0.0,4.0,2.0,3.73913043478261,0.0,1.0,1.0,0.0,0.0,0.9819814947587024,0.0,0.0,3.0,0.588321328163147,0.4116787016391754,1,7.66981998832169
1975,0,5.0,3.0,1.0,4.0,12.0,6.0,157.0,4.0,2.0,1.0,8.0,0.8,86.0,2.0,0.0,3.0,2.0,3.94444444444444,0.0,1.0,0.565217391304348,0.0,0.0,0.9820001235553528,0.0,0.0,6.0,0.5430368185043335,0.4569632112979889,1,3.6688534068249417
1978,0,3.0,0.0,1.0,3.0,11.0,2.0,91.0,4.0,2.0,4.0,15.0,0.57,85.0,2.0,0.0,2.0,2.0,6.65,1.0,1.0,0.48,0.0,0.0,0.8181890334106158,0.0,0.0,2.0,0.710538387298584,0.289461612701416,1,0.6512845056126293
1979,0,1.0,0.0,1.0,0.0,0.0,6.0,54.0,1.0,2.0,3.0,2.0,0.74,19.0,2.0,1.0,2.0,1.0,7.0,2.0,3.0,1.71428571428571,0.0,0.0,0.8955416237608713,0.0,0.0,1.0,0.56645268201828,0.43354731798171997,1,1.2257660913181976
1980,0,7.0,14.0,1.0,27.0,39.0,7.0,724.0,11.0,6.0,18.0,57.0,0.3798828125,95.0,1.0,0.0,21.0,2.0,11.7380952380952,0.0,0.0,0.354166666666667,0.0,0.0,0.9749003459139496,0.0,0.0,3.999267578125,0.5260213613510132,0.47397860884666443,3,8.001238157666904
2487,0,0.0,0.0,1.0,2.0,1.0,5.0,49.0,1.0,0.0,0.0,4.0,0.88,75.0,3.0,0.0,3.0,1.0,2.25,2.0,2.0,0.833333333333333,0.0,0.0,0.8181855537375886,0.0,0.0,0.0,0.5946452617645264,0.405354768037796,1,1.207236304275451
2071,0,7.0,0.0,1.0,8.0,2.0,6.0,209.0,4.0,0.0,4.0,15.0,0.42,91.0,3.0,0.0,9.0,2.0,3.13636363636364,0.0,2.0,1.14814814814815,0.0,0.0,0.8181992827868854,0.0,0.0,0.0,0.5172404050827026,0.482759565114975,1,3.552761179557138
2121,0,4.0,0.0,1.0,5.0,12.0,0.0,47.0,1.0,0.0,19.0,43.0,0.11,93.0,1.0,0.0,9.0,2.0,7.08510638297872,1.0,1.0,0.714285714285714,0.0,0.0,0.903409090909091,0.0,0.0,4.999999701976776,0.5048751831054688,0.49512478709220886,0,2.0101391084992315e-07
